"","Candidateidentifier","cycle","state","RaceID","pollster","startdate","samplesize","Poll","Percentage.of.Vote.won.x","year","Republican","Democrat","experienced","pvi","GenericBallotSept","daysLeft","poll_period","numberSupport","Incumbent","weightexperience","PercentageRaised","win"
"6063","2008NMPearce",2008,"New Mexico",20083102,"YouGov","10/18/08",457,33,38.67200874,2008,1,0,1,0.842990528,55.64289148,-17,3,150,0,3,36.79245261,0
"6064","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","10/28/08",500,41,38.67200874,2008,1,0,1,0.842990528,55.64289148,-7,1,205,0,3,36.79245261,0
"6065","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","6/19/08",500,30,38.67200874,2008,1,0,1,0.842990528,55.64289148,-138,8,150,0,3,36.79245261,0
"6066","2008NMPearce",2008,"New Mexico",20083102,"New Mexico State University","1/22/08",409,31,38.67200874,2008,1,0,1,0.842990528,55.64289148,-287,10,126,0,3,36.79245261,0
"6067","2008NMPearce",2008,"New Mexico",20083102,"Research 2000","11/5/07",600,37,38.67200874,2008,1,0,1,0.842990528,55.64289148,-365,10,222,0,3,36.79245261,0
"6068","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","9/29/08",698,39,38.67200874,2008,1,0,1,0.842990528,55.64289148,-36,5,272,0,3,36.79245261,0
"6069","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","2/17/08",500,42,38.67200874,2008,1,0,1,0.842990528,55.64289148,-261,10,210,0,3,36.79245261,0
"6070","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","9/14/08",671,41,38.67200874,2008,1,0,1,0.842990528,55.64289148,-51,6,275,0,3,36.79245261,0
"6071","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","10/12/08",568,40,38.67200874,2008,1,0,1,0.842990528,55.64289148,-23,4,227,0,3,36.79245261,0
"6072","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","9/8/08",700,44,38.67200874,2008,1,0,1,0.842990528,55.64289148,-57,7,308,0,3,36.79245261,0
"6073","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","10/29/08",664,42,38.67200874,2008,1,0,1,0.842990528,55.64289148,-6,1,278,0,3,36.79245261,0
"6074","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","10/13/08",700,37,38.67200874,2008,1,0,1,0.842990528,55.64289148,-22,4,259,0,3,36.79245261,0
"6075","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","8/20/08",700,44,38.67200874,2008,1,0,1,0.842990528,55.64289148,-76,7,308,0,3,36.79245261,0
"6076","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","5/30/08",1869,35,38.67200874,2008,1,0,1,0.842990528,55.64289148,-158,9,654,0,3,36.79245261,0
"6077","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","11/16/07",1737,40,38.67200874,2008,1,0,1,0.842990528,55.64289148,-354,10,694,0,3,36.79245261,0
"6078","2008NMPearce",2008,"New Mexico",20083102,"Public Policy Polling","10/28/08",1537,39,38.67200874,2008,1,0,1,0.842990528,55.64289148,-7,1,599,0,3,36.79245261,0
"6079","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","10/1/08",500,41,38.67200874,2008,1,0,1,0.842990528,55.64289148,-34,5,205,0,3,36.79245261,0
"6080","2008NMPearce",2008,"New Mexico",20083102,"SurveyUSA","5/12/08",1827,36,38.67200874,2008,1,0,1,0.842990528,55.64289148,-176,9,657,0,3,36.79245261,0
"6081","2008NMPearce",2008,"New Mexico",20083102,"Research & Polling Inc.","10/28/08",1002,39,38.67200874,2008,1,0,1,0.842990528,55.64289148,-7,1,390,0,3,36.79245261,0
"6082","2008NMPearce",2008,"New Mexico",20083102,"Grove Insight","9/10/08",600,41,38.67200874,2008,1,0,1,0.842990528,55.64289148,-55,6,245,0,3,36.79245261,0
"6083","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","7/24/08",500,35,38.67200874,2008,1,0,1,0.842990528,55.64289148,-103,8,175,0,3,36.79245261,0
"6084","2008NMPearce",2008,"New Mexico",20083102,"Public Policy Polling","9/17/08",1037,37,38.67200874,2008,1,0,1,0.842990528,55.64289148,-48,6,383,0,3,36.79245261,0
"6085","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","5/14/08",500,37,38.67200874,2008,1,0,1,0.842990528,55.64289148,-174,9,185,0,3,36.79245261,0
"6086","2008NMPearce",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","4/8/08",500,40,38.67200874,2008,1,0,1,0.842990528,55.64289148,-210,10,200,0,3,36.79245261,0
"6087","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","9/8/08",700,51,61.32799126,2008,0,1,1,0.842990528,55.64289148,-57,7,357,0,3,63.20754739,1
"6088","2008NMUdall",2008,"New Mexico",20083102,"Research 2000","11/5/07",600,54,61.32799126,2008,0,1,1,0.842990528,55.64289148,-365,10,324,0,3,63.20754739,1
"6089","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","10/13/08",700,57,61.32799126,2008,0,1,1,0.842990528,55.64289148,-22,4,398,0,3,63.20754739,1
"6090","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","5/12/08",1827,60,61.32799126,2008,0,1,1,0.842990528,55.64289148,-176,9,1096,0,3,63.20754739,1
"6091","2008NMUdall",2008,"New Mexico",20083102,"New Mexico State University","1/22/08",409,53,61.32799126,2008,0,1,1,0.842990528,55.64289148,-287,10,216,0,3,63.20754739,1
"6092","2008NMUdall",2008,"New Mexico",20083102,"Research & Polling Inc.","10/28/08",1002,53,61.32799126,2008,0,1,1,0.842990528,55.64289148,-7,1,531,0,3,63.20754739,1
"6093","2008NMUdall",2008,"New Mexico",20083102,"Public Policy Polling","9/17/08",1037,57,61.32799126,2008,0,1,1,0.842990528,55.64289148,-48,6,591,0,3,63.20754739,1
"6094","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","7/24/08",500,61,61.32799126,2008,0,1,1,0.842990528,55.64289148,-103,8,305,0,3,63.20754739,1
"6095","2008NMUdall",2008,"New Mexico",20083102,"Public Policy Polling","10/28/08",1537,58,61.32799126,2008,0,1,1,0.842990528,55.64289148,-7,1,891,0,3,63.20754739,1
"6096","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","5/30/08",1869,60,61.32799126,2008,0,1,1,0.842990528,55.64289148,-158,9,1121,0,3,63.20754739,1
"6097","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","10/1/08",500,55,61.32799126,2008,0,1,1,0.842990528,55.64289148,-34,5,275,0,3,63.20754739,1
"6098","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","10/12/08",568,58,61.32799126,2008,0,1,1,0.842990528,55.64289148,-23,4,329,0,3,63.20754739,1
"6099","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","11/16/07",1737,54,61.32799126,2008,0,1,1,0.842990528,55.64289148,-354,10,937,0,3,63.20754739,1
"6100","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","10/29/08",664,56,61.32799126,2008,0,1,1,0.842990528,55.64289148,-6,1,371,0,3,63.20754739,1
"6101","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","4/8/08",500,54,61.32799126,2008,0,1,1,0.842990528,55.64289148,-210,10,270,0,3,63.20754739,1
"6102","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","6/19/08",500,58,61.32799126,2008,0,1,1,0.842990528,55.64289148,-138,8,290,0,3,63.20754739,1
"6103","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","9/29/08",698,58,61.32799126,2008,0,1,1,0.842990528,55.64289148,-36,5,404,0,3,63.20754739,1
"6104","2008NMUdall",2008,"New Mexico",20083102,"Grove Insight","9/10/08",600,57,61.32799126,2008,0,1,1,0.842990528,55.64289148,-55,6,341,0,3,63.20754739,1
"6105","2008NMUdall",2008,"New Mexico",20083102,"Zogby Interactive/JZ Analytics","6/11/08",464,49,61.32799126,2008,0,1,1,0.842990528,55.64289148,-146,9,227,0,3,63.20754739,1
"6106","2008NMUdall",2008,"New Mexico",20083102,"YouGov","10/18/08",457,54,61.32799126,2008,0,1,1,0.842990528,55.64289148,-17,3,246,0,3,63.20754739,1
"6107","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","5/14/08",500,53,61.32799126,2008,0,1,1,0.842990528,55.64289148,-174,9,265,0,3,63.20754739,1
"6108","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","2/17/08",500,50,61.32799126,2008,0,1,1,0.842990528,55.64289148,-261,10,250,0,3,63.20754739,1
"6109","2008NMUdall",2008,"New Mexico",20083102,"Research & Polling Inc.","9/29/08",659,51,61.32799126,2008,0,1,1,0.842990528,55.64289148,-36,5,336,0,3,63.20754739,1
"6110","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","10/28/08",500,56,61.32799126,2008,0,1,1,0.842990528,55.64289148,-7,1,280,0,3,63.20754739,1
"6111","2008NMUdall",2008,"New Mexico",20083102,"SurveyUSA","9/14/08",671,56,61.32799126,2008,0,1,1,0.842990528,55.64289148,-51,6,375,0,3,63.20754739,1
"6112","2008NMUdall",2008,"New Mexico",20083102,"Rasmussen Reports/Pulse Opinion Research","8/20/08",700,52,61.32799126,2008,0,1,1,0.842990528,55.64289148,-76,7,364,0,3,63.20754739,1
"6113","2008OKInhofe",2008,"Oklahoma",20083600,"Research 2000","6/9/08",600,53,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-148,9,318,1,4,58.12018632,1
"6114","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","9/20/08",667,55,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-45,6,366,1,4,58.12018632,1
"6115","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","10/24/08",720,51,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-11,2,367,1,4,58.12018632,1
"6116","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","7/19/08",750,52,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-108,8,390,1,4,58.12018632,1
"6117","2008OKInhofe",2008,"Oklahoma",20083600,"SurveyUSA","10/18/08",561,51,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-17,3,286,1,4,58.12018632,1
"6118","2008OKInhofe",2008,"Oklahoma",20083600,"SurveyUSA","9/28/08",656,53,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-37,5,347,1,4,58.12018632,1
"6119","2008OKInhofe",2008,"Oklahoma",20083600,"Rasmussen Reports/Pulse Opinion Research","9/11/08",500,55,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-54,6,275,1,4,58.12018632,1
"6120","2008OKInhofe",2008,"Oklahoma",20083600,"Benenson Strategy Group","12/8/07",900,49,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-332,10,441,1,4,58.12018632,1
"6121","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","10/19/08",763,53,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-16,3,404,1,4,58.12018632,1
"6122","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","10/4/08",801,53,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-31,5,424,1,4,58.12018632,1
"6123","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","9/14/08",859,57,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-51,6,489,1,4,58.12018632,1
"6124","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","10/10/08",813,53,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-25,4,430,1,4,58.12018632,1
"6125","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","9/7/08",894,57,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-58,7,509,1,4,58.12018632,1
"6126","2008OKInhofe",2008,"Oklahoma",20083600,"Public Opinion Strategies","10/23/08",500,54,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-12,2,270,1,4,58.12018632,1
"6127","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","9/26/08",904,56,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-39,5,506,1,4,58.12018632,1
"6128","2008OKInhofe",2008,"Oklahoma",20083600,"Benenson Strategy Group","6/15/08",600,53,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-142,9,318,1,4,58.12018632,1
"6129","2008OKInhofe",2008,"Oklahoma",20083600,"SurveyUSA","9/5/08",652,56,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-60,7,365,1,4,58.12018632,1
"6130","2008OKInhofe",2008,"Oklahoma",20083600,"SoonerPoll.com","12/16/07",745,60,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-324,10,447,1,4,58.12018632,1
"6131","2008OKInhofe",2008,"Oklahoma",20083600,"Research 2000","9/16/08",600,56,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-49,6,336,1,4,58.12018632,1
"6132","2008OKInhofe",2008,"Oklahoma",20083600,"Benenson Strategy Group","8/12/08",600,50,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-84,7,300,1,4,58.12018632,1
"6133","2008OKInhofe",2008,"Oklahoma",20083600,"SurveyUSA","10/28/08",594,56,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-7,1,332,1,4,58.12018632,1
"6134","2008OKInhofe",2008,"Oklahoma",20083600,"YouGov","10/18/08",491,50,56.67985082,2008,1,0,1,-14.32757576,55.64289148,-17,3,245,1,4,58.12018632,1
"6135","2008OKRice",2008,"Oklahoma",20083600,"Benenson Strategy Group","12/8/07",900,35,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-332,10,315,-1,2,41.87981368,0
"6136","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","9/14/08",859,30,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-51,6,257,-1,2,41.87981368,0
"6137","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","9/7/08",894,29,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-58,7,259,-1,2,41.87981368,0
"6138","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","10/4/08",801,40,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-31,5,320,-1,2,41.87981368,0
"6139","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","9/20/08",667,33,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-45,6,220,-1,2,41.87981368,0
"6140","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","10/19/08",763,40,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-16,3,305,-1,2,41.87981368,0
"6141","2008OKRice",2008,"Oklahoma",20083600,"Research 2000","6/9/08",600,31,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-148,9,186,-1,2,41.87981368,0
"6142","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","12/16/07",745,19,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-324,10,141,-1,2,41.87981368,0
"6143","2008OKRice",2008,"Oklahoma",20083600,"SurveyUSA","9/28/08",656,37,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-37,5,242,-1,2,41.87981368,0
"6144","2008OKRice",2008,"Oklahoma",20083600,"Research 2000","9/16/08",600,34,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-49,6,204,-1,2,41.87981368,0
"6145","2008OKRice",2008,"Oklahoma",20083600,"SurveyUSA","10/28/08",594,36,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-7,1,213,-1,2,41.87981368,0
"6146","2008OKRice",2008,"Oklahoma",20083600,"YouGov","10/18/08",491,39,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-17,3,191,-1,2,41.87981368,0
"6147","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","9/26/08",904,36,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-39,5,325,-1,2,41.87981368,0
"6148","2008OKRice",2008,"Oklahoma",20083600,"Benenson Strategy Group","8/12/08",600,41,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-84,7,245,-1,2,41.87981368,0
"6149","2008OKRice",2008,"Oklahoma",20083600,"Public Opinion Strategies","10/23/08",500,38,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-12,2,190,-1,2,41.87981368,0
"6150","2008OKRice",2008,"Oklahoma",20083600,"Rasmussen Reports/Pulse Opinion Research","9/11/08",500,39,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-54,6,195,-1,2,41.87981368,0
"6151","2008OKRice",2008,"Oklahoma",20083600,"SurveyUSA","10/18/08",561,39,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-17,3,218,-1,2,41.87981368,0
"6152","2008OKRice",2008,"Oklahoma",20083600,"Benenson Strategy Group","6/15/08",600,33,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-142,9,198,-1,2,41.87981368,0
"6153","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","10/24/08",720,41,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-11,2,295,-1,2,41.87981368,0
"6154","2008OKRice",2008,"Oklahoma",20083600,"SurveyUSA","9/5/08",652,34,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-60,7,221,-1,2,41.87981368,0
"6155","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","10/10/08",813,40,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-25,4,325,-1,2,41.87981368,0
"6156","2008OKRice",2008,"Oklahoma",20083600,"SoonerPoll.com","7/19/08",750,30,39.1838844,2008,0,1,1,-14.32757576,55.64289148,-108,8,225,-1,2,41.87981368,0
"6157","2008ORMerkley",2008,"Oregon",20083700,"YouGov","10/18/08",698,44,48.90467009,2008,0,1,1,3.353242184,55.64289148,-17,3,307,-1,2,48.28487062,0
"6158","2008ORMerkley",2008,"Oregon",20083700,"Research 2000","10/14/08",600,47,48.90467009,2008,0,1,1,3.353242184,55.64289148,-21,4,282,-1,2,48.28487062,0
"6159","2008ORMerkley",2008,"Oregon",20083700,"Davis, Hibbitts & Midghall Inc.","10/23/08",500,45,48.90467009,2008,0,1,1,3.353242184,55.64289148,-12,2,225,-1,2,48.28487062,0
"6160","2008ORMerkley",2008,"Oregon",20083700,"Benenson Strategy Group","9/7/08",702,43,48.90467009,2008,0,1,1,3.353242184,55.64289148,-58,7,301,-1,2,48.28487062,0
"6161","2008ORMerkley",2008,"Oregon",20083700,"Riley Research Associates","11/30/07",401,12,48.90467009,2008,0,1,1,3.353242184,55.64289148,-340,10,48,-1,2,48.28487062,0
"6162","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","2/13/08",500,30,48.90467009,2008,0,1,1,3.353242184,55.64289148,-265,10,150,-1,2,48.28487062,0
"6163","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","9/15/08",700,45,48.90467009,2008,0,1,1,3.353242184,55.64289148,-50,6,315,-1,2,48.28487062,0
"6164","2008ORMerkley",2008,"Oregon",20083700,"Davis, Hibbitts & Midghall Inc.","9/11/08",500,36,48.90467009,2008,0,1,1,3.353242184,55.64289148,-54,6,180,-1,2,48.28487062,0
"6165","2008ORMerkley",2008,"Oregon",20083700,"Public Policy Polling","10/28/08",1424,51,48.90467009,2008,0,1,1,3.353242184,55.64289148,-7,1,726,-1,2,48.28487062,0
"6166","2008ORMerkley",2008,"Oregon",20083700,"Public Opinion Strategies","5/27/08",300,34,48.90467009,2008,0,1,1,3.353242184,55.64289148,-161,9,102,-1,2,48.28487062,0
"6167","2008ORMerkley",2008,"Oregon",20083700,"Moore Information","10/27/08",400,41,48.90467009,2008,0,1,1,3.353242184,55.64289148,-8,2,164,-1,2,48.28487062,0
"6168","2008ORMerkley",2008,"Oregon",20083700,"Research 2000","10/27/08",600,48,48.90467009,2008,0,1,1,3.353242184,55.64289148,-8,2,288,-1,2,48.28487062,0
"6169","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","5/7/08",500,42,48.90467009,2008,0,1,1,3.353242184,55.64289148,-181,9,210,-1,2,48.28487062,0
"6170","2008ORMerkley",2008,"Oregon",20083700,"SurveyUSA","10/25/08",672,49,48.90467009,2008,0,1,1,3.353242184,55.64289148,-10,2,329,-1,2,48.28487062,0
"6171","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","10/14/08",500,47,48.90467009,2008,0,1,1,3.353242184,55.64289148,-21,4,235,-1,2,48.28487062,0
"6172","2008ORMerkley",2008,"Oregon",20083700,"SurveyUSA","10/11/08",584,46,48.90467009,2008,0,1,1,3.353242184,55.64289148,-24,4,268,-1,2,48.28487062,0
"6173","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","10/30/08",500,49,48.90467009,2008,0,1,1,3.353242184,55.64289148,-5,1,245,-1,2,48.28487062,0
"6174","2008ORMerkley",2008,"Oregon",20083700,"Feldman Group","5/12/08",800,42,48.90467009,2008,0,1,1,3.353242184,55.64289148,-176,9,336,-1,2,48.28487062,0
"6175","2008ORMerkley",2008,"Oregon",20083700,"Research 2000","9/22/08",600,45,48.90467009,2008,0,1,1,3.353242184,55.64289148,-43,6,270,-1,2,48.28487062,0
"6176","2008ORMerkley",2008,"Oregon",20083700,"Riley Research Associates","10/10/08",499,36,48.90467009,2008,0,1,1,3.353242184,55.64289148,-25,4,179,-1,2,48.28487062,0
"6177","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","7/14/08",500,46,48.90467009,2008,0,1,1,3.353242184,55.64289148,-113,8,230,-1,2,48.28487062,0
"6178","2008ORMerkley",2008,"Oregon",20083700,"Zogby Interactive/JZ Analytics","6/11/08",821,38,48.90467009,2008,0,1,1,3.353242184,55.64289148,-146,9,311,-1,2,48.28487062,0
"6179","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","3/26/08",500,34,48.90467009,2008,0,1,1,3.353242184,55.64289148,-223,10,170,-1,2,48.28487062,0
"6180","2008ORMerkley",2008,"Oregon",20083700,"Grove Insight","10/7/08",600,41,48.90467009,2008,0,1,1,3.353242184,55.64289148,-28,4,245,-1,2,48.28487062,0
"6181","2008ORMerkley",2008,"Oregon",20083700,"SurveyUSA","10/29/08",700,49,48.90467009,2008,0,1,1,3.353242184,55.64289148,-6,1,343,-1,2,48.28487062,0
"6182","2008ORMerkley",2008,"Oregon",20083700,"SurveyUSA","8/2/08",629,37,48.90467009,2008,0,1,1,3.353242184,55.64289148,-94,8,232,-1,2,48.28487062,0
"6183","2008ORMerkley",2008,"Oregon",20083700,"SurveyUSA","9/22/08",708,44,48.90467009,2008,0,1,1,3.353242184,55.64289148,-43,6,311,-1,2,48.28487062,0
"6184","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","8/7/08",500,44,48.90467009,2008,0,1,1,3.353242184,55.64289148,-89,8,220,-1,2,48.28487062,0
"6185","2008ORMerkley",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","6/11/08",500,38,48.90467009,2008,0,1,1,3.353242184,55.64289148,-146,9,190,-1,2,48.28487062,0
"6186","2008ORSmith",2008,"Oregon",20083700,"Research 2000","10/27/08",600,42,45.55344712,2008,1,0,1,3.353242184,55.64289148,-8,2,252,1,4,51.71512938,0
"6187","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","9/15/08",700,46,45.55344712,2008,1,0,1,3.353242184,55.64289148,-50,6,322,1,4,51.71512938,0
"6188","2008ORSmith",2008,"Oregon",20083700,"Davis, Hibbitts & Midghall Inc.","10/23/08",500,40,45.55344712,2008,1,0,1,3.353242184,55.64289148,-12,2,200,1,4,51.71512938,0
"6189","2008ORSmith",2008,"Oregon",20083700,"Riley Research Associates","10/10/08",499,35,45.55344712,2008,1,0,1,3.353242184,55.64289148,-25,4,174,1,4,51.71512938,0
"6190","2008ORSmith",2008,"Oregon",20083700,"SurveyUSA","10/11/08",584,41,45.55344712,2008,1,0,1,3.353242184,55.64289148,-24,4,239,1,4,51.71512938,0
"6191","2008ORSmith",2008,"Oregon",20083700,"Public Opinion Strategies","5/27/08",300,38,45.55344712,2008,1,0,1,3.353242184,55.64289148,-161,9,114,1,4,51.71512938,0
"6192","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","10/14/08",500,47,45.55344712,2008,1,0,1,3.353242184,55.64289148,-21,4,235,1,4,51.71512938,0
"6193","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","5/7/08",500,45,45.55344712,2008,1,0,1,3.353242184,55.64289148,-181,9,225,1,4,51.71512938,0
"6194","2008ORSmith",2008,"Oregon",20083700,"Research 2000","10/14/08",600,41,45.55344712,2008,1,0,1,3.353242184,55.64289148,-21,4,245,1,4,51.71512938,0
"6195","2008ORSmith",2008,"Oregon",20083700,"Research 2000","9/22/08",600,40,45.55344712,2008,1,0,1,3.353242184,55.64289148,-43,6,240,1,4,51.71512938,0
"6196","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","8/7/08",500,50,45.55344712,2008,1,0,1,3.353242184,55.64289148,-89,8,250,1,4,51.71512938,0
"6197","2008ORSmith",2008,"Oregon",20083700,"Davis, Hibbitts & Midghall Inc.","9/11/08",500,37,45.55344712,2008,1,0,1,3.353242184,55.64289148,-54,6,185,1,4,51.71512938,0
"6198","2008ORSmith",2008,"Oregon",20083700,"YouGov","10/18/08",698,43,45.55344712,2008,1,0,1,3.353242184,55.64289148,-17,3,300,1,4,51.71512938,0
"6199","2008ORSmith",2008,"Oregon",20083700,"SurveyUSA","10/29/08",700,42,45.55344712,2008,1,0,1,3.353242184,55.64289148,-6,1,294,1,4,51.71512938,0
"6200","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","3/26/08",500,47,45.55344712,2008,1,0,1,3.353242184,55.64289148,-223,10,235,1,4,51.71512938,0
"6201","2008ORSmith",2008,"Oregon",20083700,"Moore Information","10/27/08",400,45,45.55344712,2008,1,0,1,3.353242184,55.64289148,-8,2,180,1,4,51.71512938,0
"6202","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","10/30/08",500,46,45.55344712,2008,1,0,1,3.353242184,55.64289148,-5,1,230,1,4,51.71512938,0
"6203","2008ORSmith",2008,"Oregon",20083700,"SurveyUSA","9/22/08",708,42,45.55344712,2008,1,0,1,3.353242184,55.64289148,-43,6,297,1,4,51.71512938,0
"6204","2008ORSmith",2008,"Oregon",20083700,"Public Policy Polling","10/28/08",1424,43,45.55344712,2008,1,0,1,3.353242184,55.64289148,-7,1,612,1,4,51.71512938,0
"6205","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","7/14/08",500,46,45.55344712,2008,1,0,1,3.353242184,55.64289148,-113,8,230,1,4,51.71512938,0
"6206","2008ORSmith",2008,"Oregon",20083700,"Rasmussen Reports/Pulse Opinion Research","6/11/08",500,47,45.55344712,2008,1,0,1,3.353242184,55.64289148,-146,9,235,1,4,51.71512938,0
