cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
2010,Florida,2010FLCrist,20100902,Rasmussen Reports/Pulse Opinion Research,5/3/10,500,38,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-183,9,190
2010,Wisconsin,2010WIFeingold,20104902,CNN/Opinion Research Corp.,9/17/10,1366,48,47.01991543,2010,0,1,1,3.36728419,47.89004549,-46,6,655
2010,Connecticut,2010CTMcMahon,20100702,Rasmussen Reports/Pulse Opinion Research,10/2/10,1000,42,43.21693847,2010,1,0,0,7.628224845,47.89004549,-31,5,420
2010,Delaware,2010DEO'Donnell,20100802,Public Policy Polling,8/7/10,620,37,40.0299933,2010,1,0,0,8.94510474,47.89004549,-87,8,229
2010,Iowa,2010IAConlin,20101502,Selzer & Co.,10/26/10,805,30,33.30331711,2010,0,1,0,1.16002565,47.89004549,-7,1,241
2010,Delaware,2010DEO'Donnell,20100802,TCJ Research,10/30/10,1000,45,40.0299933,2010,1,0,0,8.94510474,47.89004549,-3,1,450
2010,Wisconsin,2010WIJohnson,20104902,CNN/Opinion Research Corp.,10/8/10,931,52,51.85754728,2010,1,0,0,3.36728419,47.89004549,-25,4,484
2010,Alaska,2010AKMiller,20100202,Rasmussen Reports/Pulse Opinion Research,10/13/10,500,35,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-20,4,175
2010,Arkansas,2010ARBoozman,20100402,CNN/Opinion Research Corp.,10/15/10,1260,53,57.90293567,2010,1,0,1,-13.86774527,47.89004549,-18,3,667
2010,California,2010CAFiorina,20100502,Ipsos,10/12/10,601,40,42.17445044,2010,1,0,0,8.587518829,47.89004549,-21,4,240
2010,California,2010CAFiorina,20100502,Wilson Perkins Allen Opinion Research,10/13/10,800,46,42.17445044,2010,1,0,0,8.587518829,47.89004549,-20,4,368
2010,Delaware,2010DEO'Donnell,20100802,Rasmussen Reports/Pulse Opinion Research,10/14/10,500,40,40.0299933,2010,1,0,0,8.94510474,47.89004549,-19,4,200
2010,Alaska,2010AKMiller,20100202,Hellenthal & Associates,10/25/10,400,29,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-8,2,115
2010,Alaska,2010AKMiller,20100202,Hays Research Group,10/29/10,502,27,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-4,1,135
2010,North Carolina,2010NCMarshall,20103302,Rasmussen Reports/Pulse Opinion Research,8/3/10,500,40,43.04661628,2010,0,1,1,-3.52999397,47.89004549,-91,8,200
2010,Pennsylvania,2010PASestak,20103802,Public Policy Polling,3/29/10,934,36,48.99150531,2010,0,1,1,1.540724783,47.89004549,-218,10,336
2010,Connecticut,2010CTBlumenthal,20100702,Suffolk University,10/19/10,500,57,55.15841872,2010,0,1,1,7.628224845,47.89004549,-14,3,285
2010,Florida,2010FLCrist,20100902,Public Policy Polling,10/30/10,773,30,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-3,1,231
2010,Illinois,2010ILKirk,20101302,Rasmussen Reports/Pulse Opinion Research,10/4/10,750,45,48.01487283,2010,1,0,1,9.043077619,47.89004549,-29,5,337
2010,Alabama,2010ALShelby,20100102,Rasmussen Reports/Pulse Opinion Research,6/3/10,500,58,65.17547302,2010,1,0,1,-14.58386809,47.89004549,-152,9,290
2010,California,2010CAFiorina,20100502,Angus Reid Global,10/28/10,485,44,42.17445044,2010,1,0,0,8.587518829,47.89004549,-5,1,213
2010,California,2010CAFiorina,20100502,Rasmussen Reports/Pulse Opinion Research,8/24/10,750,44,42.17445044,2010,1,0,0,8.587518829,47.89004549,-70,7,330
2010,Pennsylvania,2010PASestak,20103802,"Normington, Petts & Associates",10/4/10,800,45,48.99150531,2010,0,1,1,1.540724783,47.89004549,-29,5,360
2010,New Hampshire,2010NHHodes,20102902,Public Policy Polling,7/22/10,900,42,36.81102232,2010,0,1,1,1.179275557,47.89004549,-103,8,378
2010,Colorado,2010COBuck,20100602,Rasmussen Reports/Pulse Opinion Research,1/13/10,500,43,46.39724628,2010,1,0,0,0.857671526,47.89004549,-293,10,215
2010,Illinois,2010ILKirk,20101302,Rasmussen Reports/Pulse Opinion Research,4/28/10,500,46,48.01487283,2010,1,0,1,9.043077619,47.89004549,-188,9,230
2010,Nevada,2010NVReid,20102802,Rasmussen Reports/Pulse Opinion Research,12/9/09,500,43,50.28874251,2010,0,1,1,2.699113409,47.89004549,-328,10,215
2010,Oregon,2010ORWyden,20103702,ccAdvertising,10/13/10,2237,53,57.2240307,2010,0,1,1,4.723342801,47.89004549,-20,4,1185
2010,Wisconsin,2010WIJohnson,20104902,Public Policy Polling,6/26/10,638,43,51.85754728,2010,1,0,0,3.36728419,47.89004549,-129,8,274
2010,Connecticut,2010CTMcMahon,20100702,Quinnipiac University,1/8/10,1430,23,43.21693847,2010,1,0,0,7.628224845,47.89004549,-298,10,328
2010,Pennsylvania,2010PAToomey,20103802,Susquehanna Polling & Research Inc.,10/24/10,800,46,51.00849469,2010,1,0,1,1.540724783,47.89004549,-9,2,368
2010,California,2010CABoxer,20100502,Rasmussen Reports/Pulse Opinion Research,9/20/10,750,47,52.18210055,2010,0,1,1,8.587518829,47.89004549,-43,6,352
2010,Ohio,2010OHPortman,20103502,Rasmussen Reports/Pulse Opinion Research,10/26/10,750,57,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-7,1,427
2010,Nevada,2010NVAngle,20102802,Rasmussen Reports/Pulse Opinion Research,10/30/10,1000,48,44.54660634,2010,1,0,1,2.699113409,47.89004549,-3,1,480
2010,Pennsylvania,2010PAToomey,20103802,TCJ Research,10/23/10,1000,49,51.00849469,2010,1,0,1,1.540724783,47.89004549,-10,2,490
2010,Pennsylvania,2010PASestak,20103802,Franklin & Marshall College,10/18/10,631,35,48.99150531,2010,0,1,1,1.540724783,47.89004549,-15,3,220
2010,Pennsylvania,2010PASestak,20103802,Muhlenberg College,10/23/10,457,41,48.99150531,2010,0,1,1,1.540724783,47.89004549,-10,2,187
2010,Ohio,2010OHPortman,20103502,Rasmussen Reports/Pulse Opinion Research,8/30/10,750,47,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-64,7,352
2010,Ohio,2010OHPortman,20103502,Public Policy Polling,8/27/10,475,45,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-67,7,213
2010,Ohio,2010OHPortman,20103502,Columbus Dispatch,8/25/10,1622,50,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-69,7,811
2010,California,2010CABoxer,20100502,Rasmussen Reports/Pulse Opinion Research,10/3/10,750,49,52.18210055,2010,0,1,1,8.587518829,47.89004549,-30,5,367
2010,Kentucky,2010KYConway,20101702,Rasmussen Reports/Pulse Opinion Research,9/29/10,500,38,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-34,5,190
2010,Utah,2010UTGranato,20104402,Mason-Dixon Polling & Research Inc.,10/25/10,625,32,32.76672415,2010,0,1,0,-18.21931213,47.89004549,-8,2,200
2010,Arizona,2010AZMcCain,20100302,Rasmussen Reports/Pulse Opinion Research,9/7/10,500,51,58.86007712,2010,1,0,1,-8.00480619,47.89004549,-56,6,255
2010,Delaware,2010DECoons,20100802,CNN/Opinion Research Corp.,9/17/10,1366,59,56.607309,2010,0,1,1,8.94510474,47.89004549,-46,6,805
2010,Kansas,2010KSMoran,20101602,Rasmussen Reports/Pulse Opinion Research,6/30/10,500,59,70.09437836,2010,1,0,1,-11.3033895,47.89004549,-125,8,295
2010,Kansas,2010KSMoran,20101602,Rasmussen Reports/Pulse Opinion Research,5/11/10,500,61,70.09437836,2010,1,0,1,-11.3033895,47.89004549,-175,9,305
2010,New York,2010NYGillibrand,20103202,TCJ Research,10/15/10,500,53,62.93697329,2010,0,1,1,9.881465463,47.89004549,-18,3,265
2010,Florida,2010FLRubio,20100902,Susquehanna Polling & Research Inc.,10/29/10,1527,48,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-4,1,732
2010,Kentucky,2010KYConway,20101702,Benenson Strategy Group,9/20/10,700,42,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-43,6,294
2010,Florida,2010FLMeek,20100902,TCJ Research,10/30/10,1000,26,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-3,1,260
2010,Florida,2010FLCrist,20100902,Public Strategies Inc.,7/26/10,800,39,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-99,8,312
2010,Ohio,2010OHPortman,20103502,Rasmussen Reports/Pulse Opinion Research,3/30/10,500,43,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-217,10,215
2010,Iowa,2010IAConlin,20101502,Rasmussen Reports/Pulse Opinion Research,1/26/10,500,31,33.30331711,2010,0,1,0,1.16002565,47.89004549,-280,10,155
2010,Ohio,2010OHPortman,20103502,YouGov,1/6/10,500,37,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-300,10,185
2010,Florida,2010FLCrist,20100902,Rasmussen Reports/Pulse Opinion Research,10/7/10,750,25,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-26,4,187
2010,Arizona,2010AZMcCain,20100302,Rasmussen Reports/Pulse Opinion Research,7/29/10,500,53,58.86007712,2010,1,0,1,-8.00480619,47.89004549,-96,8,265
2010,Indiana,2010INCoats,20101402,Research 2000,2/22/10,600,37,54.57875437,2010,1,0,1,-3.169749317,47.89004549,-253,10,222
2010,Iowa,2010IAGrassley,20101502,Selzer & Co.,11/8/09,539,57,64.35254999,2010,1,0,1,1.16002565,47.89004549,-359,10,307
2010,New Hampshire,2010NHHodes,20102902,University of New Hampshire,4/18/10,462,32,36.81102232,2010,0,1,1,1.179275557,47.89004549,-198,9,147
2010,Ohio,2010OHFisher,20103502,Quinnipiac University,10/12/10,1188,34,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-21,4,403
2010,Florida,2010FLMeek,20100902,Quinnipiac University,9/23/10,1151,18,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-40,5,207
2010,Alaska,2010AKMcAdams,20100202,Hellenthal & Associates,10/25/10,400,23,23.50070254,2010,0,1,0,-14.75406313,47.89004549,-8,2,92
2010,Louisiana,2010LAVitter,20101802,Anzalone,10/17/10,600,48,56.5548137,2010,1,0,1,-13.14929261,47.89004549,-16,3,288
2010,New Hampshire,2010NHHodes,20102902,Rasmussen Reports/Pulse Opinion Research,3/8/10,500,37,36.81102232,2010,0,1,1,1.179275557,47.89004549,-239,10,185
2010,California,2010CABoxer,20100502,TCJ Research,10/30/10,1000,47,52.18210055,2010,0,1,1,8.587518829,47.89004549,-3,1,470
2010,Colorado,2010COBennet,20100602,Ipsos,10/19/10,405,45,48.07900013,2010,0,1,1,0.857671526,47.89004549,-14,3,182
2010,Florida,2010FLMeek,20100902,Mason-Dixon Polling & Research Inc.,10/4/10,625,21,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-29,5,131
2010,Ohio,2010OHFisher,20103502,Rasmussen Reports/Pulse Opinion Research,10/26/10,750,33,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-7,1,247
2010,Indiana,2010INEllsworth,20101402,Rasmussen Reports/Pulse Opinion Research,7/7/10,500,30,39.99900257,2010,0,1,1,-3.169749317,47.89004549,-118,8,150
2010,Ohio,2010OHFisher,20103502,Columbus Dispatch,10/20/10,1445,40,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-13,3,578
2010,New York,2010NYGillibrand,20103202,Siena College,6/7/10,808,47,62.93697329,2010,0,1,1,9.881465463,47.89004549,-148,9,379
2010,Vermont,2010VTBritton,20104502,Mason-Dixon Polling & Research Inc.,10/11/10,625,27,30.91233023,2010,1,0,0,15.20853057,47.89004549,-22,4,168
2010,Alaska,2010AKMiller,20100202,Dittman Research,10/23/10,421,27,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-10,2,113
2010,Colorado,2010COBennet,20100602,TCJ Research,10/23/10,1000,44,48.07900013,2010,0,1,1,0.857671526,47.89004549,-10,2,440
2010,California,2010CAFiorina,20100502,SurveyUSA,7/8/10,614,47,42.17445044,2010,1,0,0,8.587518829,47.89004549,-117,8,288
2010,Pennsylvania,2010PASestak,20103802,Rasmussen Reports/Pulse Opinion Research,6/2/10,500,38,48.99150531,2010,0,1,1,1.540724783,47.89004549,-153,9,190
2010,Alaska,2010AKMcAdams,20100202,Hays Research Group,10/5/10,500,16,23.50070254,2010,0,1,0,-14.75406313,47.89004549,-28,4,80
2010,Colorado,2010COBennet,20100602,Public Opinion Strategies,8/28/10,473,43,48.07900013,2010,0,1,1,0.857671526,47.89004549,-66,7,203
2010,Florida,2010FLCrist,20100902,Rasmussen Reports/Pulse Opinion Research,8/25/10,750,30,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-69,7,225
2010,New York,2010NYTownsend,20103202,SurveyUSA,10/25/10,544,32,32.20554055,2010,1,0,0,9.881465463,47.89004549,-8,2,174
2010,California,2010CAFiorina,20100502,Public Policy Polling,5/21/10,921,42,42.17445044,2010,1,0,0,8.587518829,47.89004549,-165,9,386
2010,Alabama,2010ALBarnes,20100102,Rasmussen Reports/Pulse Opinion Research,5/25/10,500,31,34.71015463,2010,0,1,0,-14.58386809,47.89004549,-161,9,155
2010,Louisiana,2010LAMelancon,20101802,"Normington, Petts & Associates",9/13/10,800,38,37.67385458,2010,0,1,1,-13.14929261,47.89004549,-50,6,304
2010,Kentucky,2010KYConway,20101702,YouGov,10/25/10,1000,44,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-8,2,440
2010,Missouri,2010MOCarnahan,20102502,Mason-Dixon Polling & Research Inc.,7/19/10,625,42,40.62639057,2010,0,1,1,-3.757395874,47.89004549,-106,8,262
2010,Kentucky,2010KYConway,20101702,Anzalone,8/27/10,800,45,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-67,7,360
2010,Washington,2010WAMurray,20104702,Rasmussen Reports/Pulse Opinion Research,9/25/10,1000,48,52.36482585,2010,0,1,1,5.058520362,47.89004549,-38,5,480
2010,California,2010CABoxer,20100502,Public Policy Polling,5/21/10,921,45,52.18210055,2010,0,1,1,8.587518829,47.89004549,-165,9,414
2010,Georgia,2010GAIsakson,20101002,Mason-Dixon Polling & Research Inc.,9/13/10,625,52,58.30738031,2010,1,0,1,-6.317742265,47.89004549,-50,6,325
2010,Alaska,2010AKMcAdams,20100202,Hays Research Group,10/25/10,500,29,23.50070254,2010,0,1,0,-14.75406313,47.89004549,-8,2,145
2010,New York,2010NYDioGuardi,20103202,Rasmussen Reports/Pulse Opinion Research,6/16/10,500,38,35.10253681,2010,1,0,1,9.881465463,47.89004549,-139,9,190
2010,Ohio,2010OHPortman,20103502,University of Cincinnati (Ohio Poll),10/8/10,652,58,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-25,4,378
2010,Nevada,2010NVAngle,20102802,Rasmussen Reports/Pulse Opinion Research,6/22/10,500,48,44.54660634,2010,1,0,1,2.699113409,47.89004549,-133,8,240
2010,Arkansas,2010ARLincoln,20100402,Research 2000,4/26/10,600,42,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-190,9,252
2010,Florida,2010FLRubio,20100902,Quinnipiac University,9/23/10,1151,46,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-40,5,529
2010,California,2010CAFiorina,20100502,SurveyUSA,9/19/10,610,43,42.17445044,2010,1,0,0,8.587518829,47.89004549,-44,6,262
2010,New York,2010NYDioGuardi,20103202,Marist College,3/22/10,775,27,35.10253681,2010,1,0,1,9.881465463,47.89004549,-225,10,209
2010,Alaska,2010AKMurkowski,20100202,Dittman Research,10/23/10,421,37,39.56548455,2010,1,0,1,-14.75406313,47.89004549,-10,2,155
2010,Florida,2010FLRubio,20100902,Mason-Dixon Polling & Research Inc.,10/4/10,625,42,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-29,5,262
2010,Arkansas,2010ARLincoln,20100402,Rasmussen Reports/Pulse Opinion Research,4/26/10,500,29,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-190,9,145
2010,Wisconsin,2010WIFeingold,20104902,Rasmussen Reports/Pulse Opinion Research,6/21/10,500,46,47.01991543,2010,0,1,1,3.36728419,47.89004549,-134,8,230
2010,Wisconsin,2010WIFeingold,20104902,Rasmussen Reports/Pulse Opinion Research,9/25/10,1000,44,47.01991543,2010,0,1,1,3.36728419,47.89004549,-38,5,440
2010,West Virginia,2010WVRaese,20104800,TCJ Research,10/10/10,500,48,43.40293765,2010,1,0,0,-10.36256312,47.89004549,-23,4,240
2010,Pennsylvania,2010PAToomey,20103802,Franklin & Marshall College,9/20/10,606,32,51.00849469,2010,1,0,1,1.540724783,47.89004549,-43,6,193
2010,Alaska,2010AKMurkowski,20100202,Hellenthal & Associates,10/25/10,400,44,39.56548455,2010,1,0,1,-14.75406313,47.89004549,-8,2,176
2010,Wisconsin,2010WIFeingold,20104902,Public Policy Polling,9/18/10,677,41,47.01991543,2010,0,1,1,3.36728419,47.89004549,-45,6,277
2010,Colorado,2010COBuck,20100602,Harstad Strategic Research Inc.,10/3/10,509,41,46.39724628,2010,1,0,0,0.857671526,47.89004549,-30,5,208
2010,New York,2010NYDioGuardi,20103202,Marist College,10/18/10,505,38,35.10253681,2010,1,0,1,9.881465463,47.89004549,-15,3,191
2010,Illinois,2010ILGiannoulias,20101302,Rasmussen Reports/Pulse Opinion Research,9/7/10,750,37,46.41626488,2010,0,1,0,9.043077619,47.89004549,-56,6,277
2010,Illinois,2010ILGiannoulias,20101302,Rasmussen Reports/Pulse Opinion Research,9/21/10,750,41,46.41626488,2010,0,1,0,9.043077619,47.89004549,-42,5,307
2010,Nevada,2010NVReid,20102802,Rasmussen Reports/Pulse Opinion Research,6/22/10,500,41,50.28874251,2010,0,1,1,2.699113409,47.89004549,-133,8,205
2010,Florida,2010FLRubio,20100902,Quinnipiac University,6/1/10,1133,33,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-154,9,373
2010,Florida,2010FLRubio,20100902,Rasmussen Reports/Pulse Opinion Research,5/16/10,500,39,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-170,9,195
2010,Washington,2010WAMurray,20104702,Rasmussen Reports/Pulse Opinion Research,3/9/10,500,46,52.36482585,2010,0,1,1,5.058520362,47.89004549,-238,10,230
2010,New York,2010NYTownsend,20103202,Angus Reid Global,10/28/10,541,35,32.20554055,2010,1,0,0,9.881465463,47.89004549,-5,1,189
2010,California,2010CAFiorina,20100502,Rasmussen Reports/Pulse Opinion Research,10/21/10,750,46,42.17445044,2010,1,0,0,8.587518829,47.89004549,-12,2,345
2010,New York,2010NYDioGuardi,20103202,YouGov,10/28/10,700,31,35.10253681,2010,1,0,1,9.881465463,47.89004549,-5,1,217
2010,Colorado,2010COBuck,20100602,YouGov,10/25/10,1000,45,46.39724628,2010,1,0,0,0.857671526,47.89004549,-8,2,450
2010,California,2010CABoxer,20100502,Rasmussen Reports/Pulse Opinion Research,10/21/10,750,48,52.18210055,2010,0,1,1,8.587518829,47.89004549,-12,2,360
2010,Washington,2010WARossi,20104702,Rasmussen Reports/Pulse Opinion Research,4/4/10,500,46,47.63517415,2010,1,0,1,5.058520362,47.89004549,-212,10,230
2010,Louisiana,2010LAVitter,20101802,Clarus Research Group,8/15/10,600,48,56.5548137,2010,1,0,1,-13.14929261,47.89004549,-79,7,288
2010,Arkansas,2010ARBoozman,20100402,Ipsos,9/17/10,600,48,57.90293567,2010,1,0,1,-13.86774527,47.89004549,-46,6,288
2010,Colorado,2010COBuck,20100602,Public Policy Polling,10/30/10,1059,49,46.39724628,2010,1,0,0,0.857671526,47.89004549,-3,1,518
2010,Illinois,2010ILKirk,20101302,We Ask America,9/13/10,1379,38.65,48.01487283,2010,1,0,1,9.043077619,47.89004549,-50,6,532
2010,Arkansas,2010ARLincoln,20100402,Rasmussen Reports/Pulse Opinion Research,6/15/10,500,32,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-140,9,160
2010,Nevada,2010NVAngle,20102802,Rasmussen Reports/Pulse Opinion Research,7/27/10,750,43,44.54660634,2010,1,0,1,2.699113409,47.89004549,-98,8,322
2010,Wisconsin,2010WIFeingold,20104902,Rasmussen Reports/Pulse Opinion Research,3/16/10,500,45,47.01991543,2010,0,1,1,3.36728419,47.89004549,-231,10,225
2010,Ohio,2010OHFisher,20103502,Rasmussen Reports/Pulse Opinion Research,6/3/10,500,43,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-152,9,215
2010,Ohio,2010OHFisher,20103502,University of Cincinnati (Ohio Poll),5/11/10,668,47,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-175,9,313
2010,Ohio,2010OHFisher,20103502,Quinnipiac University,4/22/10,1568,40,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-194,9,627
2010,Florida,2010FLRubio,20100902,Zogby Interactive/JZ Analytics,10/18/10,802,40,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-15,3,320
2010,Indiana,2010INCoats,20101402,Rasmussen Reports/Pulse Opinion Research,4/13/10,500,54,54.57875437,2010,1,0,1,-3.169749317,47.89004549,-203,9,270
2010,Wisconsin,2010WIJohnson,20104902,ccAdvertising,10/6/10,1978,50,51.85754728,2010,1,0,0,3.36728419,47.89004549,-27,4,989
2010,New Hampshire,2010NHAyotte,20102902,Rasmussen Reports/Pulse Opinion Research,8/5/10,500,51,60.02825448,2010,1,0,0,1.179275557,47.89004549,-89,8,255
2010,Florida,2010FLRubio,20100902,Quinnipiac University,10/6/10,1055,44,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-27,4,464
2010,Ohio,2010OHFisher,20103502,YouGov,1/6/10,500,31,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-300,10,155
2010,Florida,2010FLRubio,20100902,Susquehanna Polling & Research Inc.,10/6/10,1151,45,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-27,4,517
2010,Kentucky,2010KYPaul,20101702,Rasmussen Reports/Pulse Opinion Research,3/31/10,500,50,55.72658573,2010,1,0,0,-11.92331074,47.89004549,-216,10,250
2010,New York,2010NYDioGuardi,20103202,Siena College,10/27/10,603,37,35.10253681,2010,1,0,1,9.881465463,47.89004549,-6,1,223
2010,Illinois,2010ILKirk,20101302,Anzalone,10/20/10,600,36,48.01487283,2010,1,0,1,9.043077619,47.89004549,-13,3,216
2010,Florida,2010FLRubio,20100902,CNN/Opinion Research Corp.,10/15/10,1333,39,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-18,3,519
2010,New Hampshire,2010NHAyotte,20102902,University of New Hampshire,1/27/10,444,41,60.02825448,2010,1,0,0,1.179275557,47.89004549,-279,10,182
2010,Connecticut,2010CTMcMahon,20100702,Quinnipiac University,3/9/10,1451,28,43.21693847,2010,1,0,0,7.628224845,47.89004549,-238,10,406
2010,Pennsylvania,2010PASestak,20103802,Rasmussen Reports/Pulse Opinion Research,10/28/10,750,46,48.99150531,2010,0,1,1,1.540724783,47.89004549,-5,1,345
2010,Kentucky,2010KYConway,20101702,Braun Research,10/4/10,826,40,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-29,5,330
2010,New York,2010NYSchumer,20103202,Rasmussen Reports/Pulse Opinion Research,10/19/10,500,59,66.30444336,2010,0,1,1,9.881465463,47.89004549,-14,3,295
2010,Kentucky,2010KYConway,20101702,Public Policy Polling,10/21/10,900,40,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-12,2,360
2010,Indiana,2010INEllsworth,20101402,Rasmussen Reports/Pulse Opinion Research,3/17/10,500,34,39.99900257,2010,0,1,1,-3.169749317,47.89004549,-230,10,170
2010,California,2010CABoxer,20100502,Wilson Perkins Allen Opinion Research,10/13/10,800,43,52.18210055,2010,0,1,1,8.587518829,47.89004549,-20,4,344
2010,California,2010CABoxer,20100502,Rasmussen Reports/Pulse Opinion Research,4/12/10,500,42,52.18210055,2010,0,1,1,8.587518829,47.89004549,-204,9,210
2010,Connecticut,2010CTBlumenthal,20100702,Rasmussen Reports/Pulse Opinion Research,10/5/10,750,54,55.15841872,2010,0,1,1,7.628224845,47.89004549,-28,4,405
2010,Florida,2010FLCrist,20100902,Susquehanna Polling & Research Inc.,10/29/10,1527,31,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-4,1,473
2010,Connecticut,2010CTBlumenthal,20100702,Rasmussen Reports/Pulse Opinion Research,10/9/10,1000,49,55.15841872,2010,0,1,1,7.628224845,47.89004549,-24,4,490
2010,Ohio,2010OHPortman,20103502,Rasmussen Reports/Pulse Opinion Research,3/4/10,500,44,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-243,10,220
2010,New Hampshire,2010NHAyotte,20102902,Public Policy Polling,10/27/10,1308,56,60.02825448,2010,1,0,0,1.179275557,47.89004549,-6,1,732
2010,Florida,2010FLCrist,20100902,Quinnipiac University,8/11/10,1096,39,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-83,7,427
2010,Ohio,2010OHPortman,20103502,Rasmussen Reports/Pulse Opinion Research,1/12/10,500,44,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-294,10,220
2010,California,2010CABoxer,20100502,SurveyUSA,8/31/10,569,46,52.18210055,2010,0,1,1,8.587518829,47.89004549,-63,7,261
2010,Kentucky,2010KYPaul,20101702,Ipsos,8/13/10,600,40,55.72658573,2010,1,0,0,-11.92331074,47.89004549,-81,7,240
2010,California,2010CABoxer,20100502,Field Research Corp. (Field Poll),10/14/10,1092,49,52.18210055,2010,0,1,1,8.587518829,47.89004549,-19,4,535
2010,Illinois,2010ILKirk,20101302,CNN/Opinion Research Corp.,9/24/10,1360,38,48.01487283,2010,1,0,1,9.043077619,47.89004549,-39,5,516
2010,Florida,2010FLMeek,20100902,Rasmussen Reports/Pulse Opinion Research,9/11/10,1000,21,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-52,6,210
2010,California,2010CABoxer,20100502,Angus Reid Global,10/28/10,485,51,52.18210055,2010,0,1,1,8.587518829,47.89004549,-5,1,247
2010,California,2010CABoxer,20100502,Public Policy Polling,10/29/10,882,50,52.18210055,2010,0,1,1,8.587518829,47.89004549,-4,1,441
2010,Louisiana,2010LAVitter,20101802,Magellan Strategies,10/10/10,1107,51,56.5548137,2010,1,0,1,-13.14929261,47.89004549,-23,4,564
2010,Colorado,2010COBennet,20100602,Rasmussen Reports/Pulse Opinion Research,10/3/10,750,45,48.07900013,2010,0,1,1,0.857671526,47.89004549,-30,5,337
2010,Kentucky,2010KYPaul,20101702,Rasmussen Reports/Pulse Opinion Research,6/28/10,800,49,55.72658573,2010,1,0,0,-11.92331074,47.89004549,-127,8,392
2010,Kentucky,2010KYPaul,20101702,Public Policy Polling,6/28/10,625,43,55.72658573,2010,1,0,0,-11.92331074,47.89004549,-127,8,268
2010,Connecticut,2010CTMcMahon,20100702,Public Policy Polling,10/27/10,759,43,43.21693847,2010,1,0,0,7.628224845,47.89004549,-6,1,326
2010,New Hampshire,2010NHHodes,20102902,American Research Group,12/26/09,566,36,36.81102232,2010,0,1,1,1.179275557,47.89004549,-311,10,203
2010,Arkansas,2010ARLincoln,20100402,Public Policy Polling,1/29/10,810,33,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-277,10,267
2010,Arizona,2010AZMcCain,20100302,Public Policy Polling,10/23/10,664,56,58.86007712,2010,1,0,1,-8.00480619,47.89004549,-10,2,371
2010,Florida,2010FLMeek,20100902,Rasmussen Reports/Pulse Opinion Research,10/7/10,750,19,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-26,4,142
2010,Florida,2010FLMeek,20100902,Public Policy Polling,10/9/10,448,21,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-24,4,94
2010,Florida,2010FLMeek,20100902,Quinnipiac University,10/6/10,1055,22,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-27,4,232
