cycle,state,Candidateidentifier,RaceID,VotePercentage,year,Republican,Democrat,experienced,weightexperience,pvi,GenericBallotSept,Incumbent,PercentageRaised
2006,Massachusetts,2006MAKennedy,20062100,69.30246734,2006,0,1,1,4,13.98553607,57.90514342,1,88.93070281
2006,Tennessee,2006TNFord,20064200,47.98922394,2006,0,1,1,3,-5.940702708,57.90514342,0,51.56831429
2006,Minnesota,2006MNKlobuchar,20062300,58.056349,2006,0,1,0,1,3.005342176,57.90514342,0,53.48472166
2006,Utah,2006UTAshdown,20064400,31.06492406,2006,0,1,0,1,-22.10184478,57.90514342,-1,6.306975599
2006,Wisconsin,2006WIKohl,20064900,67.30655283,2006,0,1,1,4,1.434304671,57.90514342,1,33.82440654
2006,Utah,2006UTHatch1,20064400,62.36091952,2006,1,0,1,4,-22.10184478,57.90514342,1,93.6930244
2006,New Mexico,2006NMMcCulloch,20063100,29.33058813,2006,1,0,0,1,0.842990528,57.90514342,-1,24.79481962
2006,West Virginia,2006WVByrd,20064800,64.42407216,2006,0,1,1,4,-5.235512489,57.90514342,1,84.42667572
2006,Texas,2006TXHutchison,20064300,61.69170107,2006,1,0,1,4,-10.27202546,57.90514342,1,76.97484517
2006,West Virginia,2006WVRaese,20064800,33.71350167,2006,1,0,0,1,-5.235512489,57.90514342,-1,15.57332428
2006,Wisconsin,2006WILorge,20064900,29.47668168,2006,1,0,0,1,1.434304671,57.90514342,-1,66.17559346
2006,Wyoming,2006WYThomas,20065000,69.98902328,2006,1,0,1,4,-19.07310726,57.90514342,1,86.75934553
2006,Wyoming,2006WYGroutage,20065000,29.86030569,2006,0,1,0,1,-19.07310726,57.90514342,-1,13.24065447
2006,Massachusetts,2006MAChase,20062100,30.54883652,2006,1,0,0,1,13.98553607,57.90514342,-1,11.06929719
2008,Alabama,2008ALFigures,20080100,36.52044883,2008,0,1,1,2,-11.65787787,55.64289148,-1,9.59822833
2008,Alabama,2008ALSessions,20080100,63.36223195,2008,1,0,1,4,-11.65787787,55.64289148,1,90.40177167
2008,Alaska,2008AKStevens,20080200,46.52291461,2008,1,0,1,4,-11.98358259,55.64289148,1,41.80901744
2008,New Hampshire,2008NHShaheen,20082900,51.58962387,2008,0,1,1,4,1.933575489,55.64289148,-1,58.38398061
2008,Minnesota,2008MNBarkley,20082302,15.15254368,2008,0,0,1,4,3.005342176,55.64289148,-1,0.653041152
2008,Oregon,2008ORSmith,20083700,45.55344712,2008,1,0,1,4,3.353242184,55.64289148,1,51.71512938
2008,Minnesota,2008MNFranken,20082302,41.9913228,2008,0,1,0,1,3.005342176,55.64289148,-1,75.719835
2008,Oregon,2008ORMerkley,20083700,48.90467009,2008,0,1,1,2,3.353242184,55.64289148,-1,48.28487062
2008,North Carolina,2008NCHagan,20083300,52.6527808,2008,0,1,1,2,-5.002555677,55.64289148,-1,38.99627783
2008,New Jersey,2008NJLautenberg,20083002,56.03011677,2008,0,1,1,4,4.610717909,55.64289148,1,85.14275059
2008,Louisiana,2008LALandrieu,20081800,52.10964613,2008,0,1,1,4,-6.085249095,55.64289148,1,62.8882657
2008,South Dakota,2008SDJohnson,20084100,62.49169234,2008,0,1,1,4,-9.672674893,55.64289148,0,71.8992023
2008,Minnesota,2008MNColeman,20082302,41.98353015,2008,1,0,1,4,3.005342176,55.64289148,1,51.57848266
2008,Georgia,2008GAMartin,20081000,42.56041752,2008,0,1,1,2,-7.112719708,55.64289148,-1,45.11888641
2008,South Carolina,2008SCConley,20084000,42.24686884,2008,0,1,0,1,-7.394307149,55.64289148,-1,0.54378003
2008,Kansas,2008KSSlattery,20081600,36.45846583,2008,0,1,1,3,-11.62514826,55.64289148,-1,35.38088858
2008,New Jersey,2008NJZimmer,20083002,41.95400071,2008,1,0,1,2,4.610717909,55.64289148,-1,14.85724941
2008,Louisiana,2008LAKennedy,20081800,45.72334114,2008,1,0,0,1,-6.085249095,55.64289148,-1,37.1117343
2008,South Carolina,2008SCGraham,20084000,57.52464291,2008,1,0,1,4,-7.394307149,55.64289148,1,99.45621997
2008,Virginia,2008VAWarner,20084602,65.03255021,2008,0,1,1,4,-2.892307504,55.64289148,0,83.89342405
2008,Georgia,2008GAChambliss,20081000,57.43958248,2008,1,0,1,4,-7.112719708,55.64289148,1,54.88111359
2008,Maine,2008MECollins,20081902,61.33097746,2008,1,0,1,4,5.822149153,55.64289148,1,47.02785235
2008,Maine,2008MEAllen,20081902,38.58343801,2008,0,1,1,3,5.822149153,55.64289148,-1,52.97214765
2008,Iowa,2008IAHarkin,20081500,62.65578029,2008,0,1,1,4,0.904484164,55.64289148,1,99.01254602
2008,Idaho,2008IDRisch,20081200,57.65439375,2008,1,0,1,4,-18.0803657,55.64289148,0,72.21372752
2008,Nebraska,2008NEJohanns,20082702,57.52021108,2008,1,0,1,4,-15.60683524,55.64289148,0,51.92695376
2008,Illinois,2008ILDurbin,20081300,67.84095114,2008,0,1,1,4,6.448869358,55.64289148,1,88.7190322
2008,Virginia,2008VAGilmore,20084602,33.72854346,2008,1,0,1,4,-2.892307504,55.64289148,0,16.10657595
2008,Tennessee,2008TNAlexander,20084202,65.14422056,2008,1,0,1,4,-5.940702708,55.64289148,1,83.52999673
2008,Oklahoma,2008OKInhofe,20083600,56.67985082,2008,1,0,1,4,-14.32757576,55.64289148,1,58.12018632
2008,Mississippi,2008MSMusgrove,20082400,45.04030244,2008,0,1,1,4,-8.682971463,55.64289148,0,37.37794404
2008,Idaho,2008IDLaRocco,20081200,34.10512113,2008,0,1,0,1,-18.0803657,55.64289148,0,27.78627248
2008,Mississippi,2008MSWicker,20082400,54.95969756,2008,1,0,1,4,-8.682971463,55.64289148,0,62.62205596
2008,Colorado,2008COUdall,20080600,52.79592849,2008,0,1,1,3,-1.123090903,55.64289148,0,61.98681442
2008,Nebraska,2008NEKleeb,20082702,40.05698344,2008,0,1,0,1,-15.60683524,55.64289148,0,48.07304624
2008,Alaska,2008AKBegich,20080200,47.76708013,2008,0,1,1,3,-11.98358259,55.64289148,-1,58.19098256
2008,Delaware,2008DEBiden,20080802,64.68651258,2008,0,1,1,4,5.076934838,55.64289148,1,87.2850088
2008,North Carolina,2008NCDole,20083300,44.18359679,2008,1,0,1,4,-5.002555677,55.64289148,1,61.00372217
2008,Kentucky,2008KYLunsford,20081700,47.03438043,2008,0,1,0,1,-8.763621707,55.64289148,-1,15.53913648
2008,South Dakota,2008SDDykstra,20084100,37.50830766,2008,1,0,1,2,-9.672674893,55.64289148,0,28.1007977
2008,Iowa,2008IAReed,20081500,37.26124779,2008,1,0,0,1,0.904484164,55.64289148,-1,0.98745398
2008,Colorado,2008COSchaffer,20080600,42.49169709,2008,1,0,1,3,-1.123090903,55.64289148,0,38.01318558
2008,New Mexico,2008NMPearce,20083102,38.67200874,2008,1,0,1,3,0.842990528,55.64289148,0,36.79245261
2008,Kentucky,2008KYMcConnell,20081700,52.96561957,2008,1,0,1,4,-8.763621707,55.64289148,1,84.46086352
2008,New Hampshire,2008NHSununu,20082900,45.25171024,2008,1,0,1,4,1.933575489,55.64289148,1,41.61601939
2008,Michigan,2008MIHoogendyk,20082202,33.84612529,2008,1,0,1,2,2.968999364,55.64289148,-1,4.352073447
2008,Texas,2008TXNoriega,20084302,42.83787755,2008,0,1,1,2,-10.27202546,55.64289148,-1,27.01520353
2008,Kansas,2008KSRoberts,20081600,60.05839645,2008,1,0,1,4,-11.62514826,55.64289148,1,64.61911142
2008,Texas,2008TXCornyn,20084302,54.82087821,2008,1,0,1,4,-10.27202546,55.64289148,1,72.98479647
2008,New Mexico,2008NMUdall,20083102,61.32799126,2008,0,1,1,3,0.842990528,55.64289148,0,63.20754739
2008,Wyoming,2008WYCarter,20085000,26.52770098,2008,0,1,0,1,-19.07310726,55.64289148,0,8.715594088
2008,Wyoming,2008WYRothfuss,20085002,24.25763965,2008,0,1,0,1,-19.07310726,55.64289148,-1,7.928090391
2008,Mississippi,2008MSFleming,20082402,38.56495374,2008,0,1,1,2,-8.682971463,55.64289148,-1,0
2008,Michigan,2008MILevin,20082202,62.66496446,2008,0,1,1,4,2.968999364,55.64289148,1,95.64792655
2008,Illinois,2008ILSauerberg,20081300,28.53009559,2008,1,0,0,1,6.448869358,55.64289148,-1,11.2809678
2008,Oklahoma,2008OKRice,20083600,39.1838844,2008,0,1,1,2,-14.32757576,55.64289148,-1,41.87981368
2008,Tennessee,2008TNTuke,20084202,31.64401331,2008,0,1,0,1,-5.940702708,55.64289148,-1,16.47000327
2008,Massachusetts,2008MABeatty,20082102,30.91711635,2008,1,0,0,1,13.98553607,55.64289148,-1,47.49968215
2008,Mississippi,2008MSCochran,20082402,61.43504626,2008,1,0,1,4,-8.682971463,55.64289148,1,100
2008,West Virginia,2008WVRockefeller,20084802,63.72702575,2008,0,1,1,4,-5.235512489,55.64289148,1,96.65254768
2008,Massachusetts,2008MAKerry,20082102,65.83677406,2008,0,1,1,4,13.98553607,55.64289148,1,52.50031785
2008,West Virginia,2008WVWolfe,20084802,36.25603012,2008,1,0,1,2,-5.235512489,55.64289148,-1,3.347452317
2008,Rhode Island,2008RITingle,20083902,26.47466341,2008,1,0,0,1,11.81944535,55.64289148,-1,0
2008,Rhode Island,2008RIReed,20083902,73.07092787,2008,0,1,1,4,11.81944535,55.64289148,1,100
2008,Montana,2008MTBaucus,20082602,72.91597754,2008,0,1,1,4,-9.261519218,55.64289148,1,100
2008,Wyoming,2008WYBarrasso,20085000,73.35489145,2008,1,0,1,4,-19.07310726,55.64289148,0,91.28440591
2008,Delaware,2008DEO'Donnell,20080802,35.31348742,2008,1,0,0,1,5.076934838,55.64289148,-1,12.7149912
2008,Montana,2008MTKelleher,20082602,27.08402246,2008,1,0,0,1,-9.261519218,55.64289148,-1,0
2008,Wyoming,2008WYEnzi,20085002,75.6347371,2008,1,0,1,4,-19.07310726,55.64289148,1,92.07190961
2010,Pennsylvania,2010PAToomey,20103802,51.00849469,2010,1,0,1,3,1.540724783,47.89004549,0,64.15592003
2010,Colorado,2010COBennet,20100602,48.07900013,2010,0,1,1,4,0.857671526,47.89004549,0,70.01941668
2010,Colorado,2010COBuck,20100602,46.39724628,2010,1,0,0,1,0.857671526,47.89004549,0,29.98058332
2010,Georgia,2010GAThurmond,20101002,38.99864515,2010,0,1,1,2,-6.317742265,47.89004549,-1,7.181150627
2010,Iowa,2010IAConlin,20101502,33.30331711,2010,0,1,0,1,1.16002565,47.89004549,-1,41.42315316
2010,Alaska,2010AKMurkowski,20100202,39.56548455,2010,1,0,1,4,-14.75406313,47.89004549,1,48.7315441
2010,Arizona,2010AZMcCain,20100302,58.86007712,2010,1,0,1,4,-8.00480619,47.89004549,1,87.52916631
2010,Louisiana,2010LAVitter,20101802,56.5548137,2010,1,0,1,4,-13.14929261,47.89004549,1,72.14825896
2010,California,2010CAFiorina,20100502,42.17445044,2010,1,0,0,1,8.587518829,47.89004549,-1,54.11013906
2010,Pennsylvania,2010PASestak,20103802,48.99150531,2010,0,1,1,3,1.540724783,47.89004549,0,35.84407997
2010,Florida,2010FLRubio,20100902,48.89468068,2010,1,0,0,1,-2.272431058,47.89004549,0,73.32664661
2010,Georgia,2010GAIsakson,20101002,58.30738031,2010,1,0,1,4,-6.317742265,47.89004549,1,92.81884937
2010,Connecticut,2010CTMcMahon,20100702,43.21693847,2010,1,0,0,1,7.628224845,47.89004549,0,2.187384215
2010,Alaska,2010AKMiller,20100202,35.55300721,2010,1,0,0,1,-14.75406313,47.89004549,-1,72.70617892
2010,Arkansas,2010ARBoozman,20100402,57.90293567,2010,1,0,1,3,-13.86774527,47.89004549,-1,28.64706016
2010,Delaware,2010DECoons,20100802,56.607309,2010,0,1,1,2,8.94510474,47.89004549,0,27.29706459
2010,Kentucky,2010KYConway,20101702,44.24848978,2010,0,1,1,3,-11.92331074,47.89004549,0,41.07949542
2010,California,2010CABoxer,20100502,52.18210055,2010,0,1,1,4,8.587518829,47.89004549,1,45.88986094
2010,New York,2010NYDioGuardi,20103202,35.10253681,2010,1,0,1,3,9.881465463,47.89004549,-1,7.687369888
2010,West Virginia,2010WVRaese,20104800,43.40293765,2010,1,0,0,1,-10.36256312,47.89004549,0,15.02458539
2010,Ohio,2010OHPortman,20103502,56.84629857,2010,1,0,1,3,-1.359029038,47.89004549,0,62.50672947
2010,Florida,2010FLCrist,20100902,29.7083258,2010,0,0,1,4,-2.272431058,47.89004549,0,47.78953038
2010,Florida,2010FLMeek,20100902,20.19801497,2010,0,1,1,3,-2.272431058,47.89004549,0,28.88382301
2010,Iowa,2010IAGrassley,20101502,64.35254999,2010,1,0,1,4,1.16002565,47.89004549,1,58.57684684
2010,North Carolina,2010NCMarshall,20103302,43.04661628,2010,0,1,1,3,-3.52999397,47.89004549,-1,33.36401514
2010,North Carolina,2010NCBurr,20103302,54.81213152,2010,1,0,1,4,-3.52999397,47.89004549,1,66.63598486
2010,Connecticut,2010CTBlumenthal,20100702,55.15841872,2010,0,1,1,3,7.628224845,47.89004549,0,97.81261578
2010,Delaware,2010DEO'Donnell,20100802,40.0299933,2010,1,0,0,1,8.94510474,47.89004549,0,72.70293541
2010,Kentucky,2010KYPaul,20101702,55.72658573,2010,1,0,0,1,-11.92331074,47.89004549,0,58.92050458
2010,Ohio,2010OHFisher,20103502,39.40388949,2010,0,1,1,3,-1.359029038,47.89004549,0,37.49327053
2010,North Dakota,2010NDPotter,20103402,22.17434635,2010,0,1,1,2,-8.1205631,47.89004549,0,2.50858913
2010,New York,2010NYGillibrand,20103202,62.93697329,2010,0,1,1,4,9.881465463,47.89004549,-1,81.14684893
2010,Nevada,2010NVAngle,20102802,44.54660634,2010,1,0,1,2,2.699113409,47.89004549,-1,66.78398695
2010,Nevada,2010NVReid,20102802,50.28874251,2010,0,1,1,4,2.699113409,47.89004549,1,33.21601305
2010,Illinois,2010ILKirk,20101302,48.01487283,2010,1,0,1,3,9.043077619,47.89004549,0,57.89628936
2010,Wisconsin,2010WIJohnson,20104902,51.85754728,2010,1,0,0,1,3.36728419,47.89004549,-1,29.66895284
2010,Missouri,2010MOBlunt,20102502,54.22915491,2010,1,0,1,3,-3.757395874,47.89004549,0,45.96220393
2010,New Hampshire,2010NHAyotte,20102902,60.02825448,2010,1,0,0,1,1.179275557,47.89004549,0,47.7737649
2010,Vermont,2010VTLeahy,20104502,64.32616996,2010,0,1,1,4,15.20853057,47.89004549,1,94.5825161
2010,New York,2010NYTownsend,20103202,32.20554055,2010,1,0,0,1,9.881465463,47.89004549,-1,0.88509988
2010,Idaho,2010IDSullivan,20101202,24.92759104,2010,0,1,0,1,-16.7166032,47.89004549,-1,4.055862933
2010,West Virginia,2010WVManchin,20104800,53.4690196,2010,0,1,1,4,-10.36256312,47.89004549,0,83.72629266
2010,Alabama,2010ALShelby,20100102,65.17547302,2010,1,0,1,4,-14.58386809,47.89004549,1,99.92197014
2010,Illinois,2010ILGiannoulias,20101302,46.41626488,2010,0,1,0,1,9.043077619,47.89004549,0,42.10371064
2010,Maryland,2010MDMikulski,20102002,62.19298332,2010,0,1,1,4,9.241745283,47.89004549,1,90.38599577
2010,Arkansas,2010ARLincoln,20100402,36.94511364,2010,0,1,1,4,-13.86774527,47.89004549,1,71.35293984
2010,North Dakota,2010NDHoeven,20103402,76.08034772,2010,1,0,1,4,-8.1205631,47.89004549,0,92.74226978
2010,Indiana,2010INEllsworth,20101402,39.99900257,2010,0,1,1,3,-3.169749317,47.89004549,0,28.59704809
2010,Washington,2010WAMurray,20104702,52.36482585,2010,0,1,1,4,5.058520362,47.89004549,1,51.6670409
2010,Wisconsin,2010WIFeingold,20104902,47.01991543,2010,0,1,1,4,3.36728419,47.89004549,1,66.48463283
2010,Indiana,2010INCoats,20101402,54.57875437,2010,1,0,1,4,-3.169749317,47.89004549,0,71.40295191
2010,Alaska,2010AKMcAdams,20100202,23.50070254,2010,0,1,0,1,-14.75406313,47.89004549,-1,28.50942464
2010,Missouri,2010MOCarnahan,20102502,40.62639057,2010,0,1,1,3,-3.757395874,47.89004549,0,54.03779607
2010,New Hampshire,2010NHHodes,20102902,36.81102232,2010,0,1,1,3,1.179275557,47.89004549,0,52.2262351
2010,Louisiana,2010LAMelancon,20101802,37.67385458,2010,0,1,1,3,-13.14929261,47.89004549,-1,27.85174104
2010,Kansas,2010KSJohnston,20101602,26.37854963,2010,0,1,0,1,-11.3033895,47.89004549,0,0.873507815
2010,New York,2010NYSchumer,20103202,66.30444336,2010,0,1,1,4,9.881465463,47.89004549,1,101.6463454
2010,Washington,2010WARossi,20104702,47.63517415,2010,1,0,1,2,5.058520362,47.89004549,-1,48.3329591
2010,Kansas,2010KSMoran,20101602,70.09437836,2010,1,0,1,3,-11.3033895,47.89004549,0,99.12649219
2010,Maryland,2010MDWargotz,20102002,35.75336804,2010,1,0,0,1,9.241745283,47.89004549,-1,9.614004234
2010,Utah,2010UTLee,20104402,61.55903248,2010,1,0,0,1,-18.21931213,47.89004549,0,85.38116765
2010,Oregon,2010ORWyden,20103702,57.2240307,2010,0,1,1,4,4.723342801,47.89004549,1,79.02649199
2010,Arizona,2010AZGlassman,20100302,34.65124637,2010,0,1,1,2,-8.00480619,47.89004549,-1,12.47083369
2010,South Carolina,2010SCDeMint,20104002,61.47821419,2010,1,0,1,4,-8.232332124,47.89004549,1,100
2010,Oregon,2010ORHuffman,20103702,39.24883612,2010,1,0,0,1,4.723342801,47.89004549,-1,20.97350801
2010,Utah,2010UTGranato,20104402,32.76672415,2010,0,1,0,1,-18.21931213,47.89004549,0,14.61883235
2010,Vermont,2010VTBritton,20104502,30.91233023,2010,1,0,0,1,15.20853057,47.89004549,-1,5.417483901
2010,Alabama,2010ALBarnes,20100102,34.71015463,2010,0,1,0,1,-14.58386809,47.89004549,-1,0.078029865
2010,Hawaii,2010HICavasso,20101102,21.57114601,2010,1,0,0,1,19.30455815,47.89004549,-1,5.123149661
2010,South Carolina,2010SCGreene,20104002,27.64631929,2010,0,1,0,1,-8.232332124,47.89004549,-1,0
2010,Idaho,2010IDCrapo,20101202,71.17500501,2010,1,0,1,4,-16.7166032,47.89004549,1,95.94413707
2010,Oklahoma,2010OKRogers,20103602,26.13318966,2010,0,1,0,1,-19.34147964,47.89004549,-1,0
2010,Oklahoma,2010OKCoburn,20103602,70.63670979,2010,1,0,1,4,-19.34147964,47.89004549,1,100
2010,Hawaii,2010HIInouye,20101102,74.80861238,2010,0,1,1,4,19.30455815,47.89004549,1,94.87685034
2012,Wisconsin,2012WIThompson,20124900,45.86033613,2012,1,0,1,4,3.36728419,50.26410355,0,34.90802294
2012,Florida,2012FLMack,20120900,42.22576071,2012,1,0,1,4,-2.272431058,50.26410355,-1,35.84277742
2012,New Mexico,2012NMHeinrich,20123100,51.0080653,2012,0,1,1,3,3.973937324,50.26410355,0,48.97638685
2012,Arizona,2012AZFlake,20120300,49.23090707,2012,1,0,1,3,-8.00480619,50.26410355,0,56.3064176
2012,Virginia,2012VAKaine,20124600,52.86594905,2012,0,1,1,4,-0.508375354,50.26410355,0,58.89510987
2012,New Jersey,2012NJKyrillos,20123000,39.39365295,2012,1,0,1,2,4.171811501,50.26410355,-1,31.27468716
2012,Indiana,2012INDonnelly,20121400,50.04413887,2012,0,1,1,3,-3.169749317,50.26410355,0,41.07078874
2012,Maryland,2012MDCardin,20122000,55.97826231,2012,0,1,1,4,9.241745283,50.26410355,1,77.716751
2012,Pennsylvania,2012PASmith1,20123800,44.57120546,2012,1,0,0,1,1.540724783,50.26410355,-1,36.65557534
2012,Connecticut,2012CTMurphy,20120700,54.82079213,2012,0,1,1,3,7.628224845,50.26410355,0,87.90868107
2012,New Jersey,2012NJMenendez,20123000,58.8438033,2012,0,1,1,4,4.171811501,50.26410355,1,68.72531284
2012,Rhode Island,2012RIWhitehouse,20123900,64.8113652,2012,0,1,1,4,10.5037818,50.26410355,1,56.15023979
2012,Massachusetts,2012MABrown,20122100,46.19114585,2012,1,0,1,4,9.505166235,50.26410355,1,35.81891851
2012,California,2012CAEmken,20120500,37.47571553,2012,1,0,0,1,8.587518829,50.26410355,-1,13.86525138
2012,Ohio,2012OHMandel,20123500,44.70001751,2012,1,0,1,2,-1.359029038,50.26410355,-1,45.36779949
2012,New York,2012NYLong,20123200,26.32914341,2012,1,0,0,1,9.881465463,50.26410355,-1,0.95283789
2012,Nevada,2012NVHeller,20122800,45.86627648,2012,1,0,1,4,2.699113409,50.26410355,0,40.4017419
2012,Virginia,2012VAAllen,20124600,46.96080896,2012,1,0,0,1,-0.508375354,50.26410355,0,41.10489013
2012,Pennsylvania,2012PACasey,20123800,53.67028742,2012,0,1,1,4,1.540724783,50.26410355,1,63.34442466
2012,California,2012CAFeinstein,20120500,62.52428447,2012,0,1,1,4,8.587518829,50.26410355,1,86.13474862
2012,Montana,2012MTRehberg,20122600,44.86036876,2012,1,0,1,3,-4.923363696,50.26410355,-1,42.91459763
2012,Nebraska,2012NEKerrey,20122700,42.22556723,2012,0,1,1,4,-11.29873532,50.26410355,0,56.14874587
2012,Hawaii,2012HILingle,20121100,37.39845708,2012,1,0,1,4,19.30455815,50.26410355,0,53.38610103
2012,Massachusetts,2012MAWarren,20122100,53.74045676,2012,0,1,0,1,9.505166235,50.26410355,-1,64.18108149
2012,Florida,2012FLNelson,20120900,55.23175611,2012,0,1,1,4,-2.272431058,50.26410355,1,63.76935347
2012,Montana,2012MTTester,20122600,48.57838236,2012,0,1,1,4,-4.923363696,50.26410355,1,57.08540237
2012,Arizona,2012AZCarmona,20120300,46.20361216,2012,0,1,0,1,-8.00480619,50.26410355,0,43.6935824
2012,Nevada,2012NVBerkley,20122800,44.70612996,2012,0,1,1,3,2.699113409,50.26410355,0,59.5982581
2012,Michigan,2012MIHoekstra,20122200,37.9844648,2012,1,0,1,3,4.677487985,50.26410355,-1,42.47944843
2012,Minnesota,2012MNKlobuchar,20122300,65.22898262,2012,0,1,1,4,1.539415335,50.26410355,1,84.4120033
2012,Indiana,2012INMourdock,20121400,44.28030602,2012,1,0,0,1,-3.169749317,50.26410355,0,58.92921126
2012,Maine,2012MEDill,20121900,13.26008173,2012,0,1,1,2,5.142244492,50.26410355,0,7.567424071
2012,Ohio,2012OHBrown,20123500,50.70069506,2012,0,1,1,4,-1.359029038,50.26410355,1,54.63220051
2012,North Dakota,2012NDHeitkamp,20123400,50.22985747,2012,0,1,1,3,-8.1205631,50.26410355,0,50.28606342
2012,Maryland,2012MDSobhani,20122000,16.36531768,2012,0,0,0,1,9.241745283,50.26410355,-1,1.06689714
2012,Maine,2012MEKing,20121900,52.89473722,2012,0,1,1,4,5.142244492,50.26410355,0,105.4338338
2012,Missouri,2012MOMcCaskill,20122500,54.81432376,2012,0,1,1,4,-3.757395874,50.26410355,1,75.29460033
2012,Maine,2012MESummers,20121900,30.7449768,2012,1,0,1,3,5.142244492,50.26410355,0,36.9987421
2012,Michigan,2012MIStabenow,20122200,58.79807037,2012,0,1,1,4,4.677487985,50.26410355,1,57.52055157
2012,Washington,2012WABaumgartner,20124700,39.54900882,2012,1,0,1,2,5.058520362,50.26410355,-1,10.35466008
2012,New York,2012NYGillibrand,20123200,72.19404887,2012,0,1,1,4,9.881465463,50.26410355,1,99.04716211
2012,Connecticut,2012CTMcMahon,20120700,43.06816408,2012,1,0,0,1,7.628224845,50.26410355,0,12.09131893
2012,Missouri,2012MOAkin,20122500,39.11371847,2012,1,0,1,3,-3.757395874,50.26410355,-1,24.70539967
2012,Wisconsin,2012WIBaldwin,20124900,51.40886373,2012,0,1,1,3,3.36728419,50.26410355,0,65.09197706
2012,Rhode Island,2012RIHinckley,20123900,34.96552994,2012,1,0,0,1,10.5037818,50.26410355,-1,43.84976021
2012,Washington,2012WACantwell,20124700,60.45099118,2012,0,1,1,4,5.058520362,50.26410355,1,89.64533992
2012,New Mexico,2012NMWilson,20123100,45.27754182,2012,1,0,1,3,3.973937324,50.26410355,0,51.02361315
2012,Nebraska,2012NEFischer,20122700,57.77443277,2012,1,0,1,2,-11.29873532,50.26410355,0,43.85125413
2012,Minnesota,2012MNBills,20122300,30.52799181,2012,1,0,1,2,1.539415335,50.26410355,-1,15.5879967
2012,North Dakota,2012NDBerg,20123400,49.33193289,2012,1,0,1,3,-8.1205631,50.26410355,0,49.71393658
2012,Texas,2012TXCruz,20124300,56.45565786,2012,1,0,0,1,-9.629673943,50.26410355,0,95.37154705
2012,Hawaii,2012HIHirono,20121100,62.60154292,2012,0,1,1,3,19.30455815,50.26410355,0,46.61389897
2012,West Virginia,2012WVManchin,20124800,60.57206734,2012,0,1,1,4,-10.36256312,50.26410355,1,83.58773972
2012,Maryland,2012MDBongino,20122000,26.32868945,2012,1,0,0,1,9.241745283,50.26410355,-1,41.85649014
2012,Tennessee,2012TNClayton,20124200,30.40659029,2012,0,1,0,1,-11.32529959,50.26410355,-1,0
2012,Utah,2012UTHowell,20124400,29.98040522,2012,0,1,1,2,-18.21931213,50.26410355,-1,5.257618658
2012,Tennessee,2012TNCorker,20124200,64.89157549,2012,1,0,1,4,-11.32529959,50.26410355,1,100
2012,Texas,2012TXSadler,20124300,40.62300456,2012,0,1,1,2,-9.629673943,50.26410355,0,4.628452947
2012,Utah,2012UTHatch,20124400,65.31009503,2012,1,0,1,4,-18.21931213,50.26410355,1,94.74238134
2012,West Virginia,2012WVRaese,20124800,36.47171623,2012,1,0,0,1,-10.36256312,50.26410355,-1,16.41226028
2014,New Jersey,2014NJBooker,20143002,55.83559548,2014,0,1,1,4,7.023165098,49.35618629,1,96.78420193
2014,North Carolina,2014NCHagan,20143300,47.25619932,2014,0,1,1,4,-2.997192676,49.35618629,1,68.22166317
2014,Michigan,2014MILand,20142202,41.32901955,2014,1,0,1,3,2.837683415,49.35618629,0,50.73831125
2014,Michigan,2014MIPeters,20142202,54.61431397,2014,0,1,1,3,2.837683415,49.35618629,0,49.26168875
2014,Iowa,2014IABraley,20141500,43.76117553,2014,0,1,1,3,0.994975816,49.35618629,0,49.17035688
2014,Oregon,2014ORWehby,20143700,36.86647264,2014,1,0,0,1,4.307220774,49.35618629,-1,26.64581696
2014,Iowa,2014IAErnst,20141500,52.10011507,2014,1,0,1,2,0.994975816,49.35618629,0,50.82964312
2014,Alaska,2014AKSullivan,20140200,47.96211048,2014,1,0,1,3,-9.28035699,49.35618629,-1,49.77549785
2014,Illinois,2014ILDurbin,20141300,53.54868394,2014,0,1,1,4,6.614080216,49.35618629,1,88.73040037
2014,Minnesota,2014MNFranken,20142302,53.15115406,2014,0,1,1,4,1.974968905,49.35618629,1,72.09716841
2014,South Dakota,2014SDRounds,20144100,50.37042074,2014,1,0,1,4,-11.18062512,49.35618629,0,87.24605236
2014,Idaho,2014IDMitchell,20141200,34.67163804,2014,0,1,0,1,-18.38377725,49.35618629,-1,21.99547405
2014,Kentucky,2014KYMcConnell,20141700,56.18810364,2014,1,0,1,4,-13.50655128,49.35618629,1,41.1080853
2014,Georgia,2014GANunn,20141000,45.20635329,2014,0,1,0,1,-5.922467826,49.35618629,0,62.34486044
2014,Arkansas,2014ARPryor,20140400,39.43032784,2014,0,1,1,4,-14.11912793,49.35618629,1,42.34667982
2014,Illinois,2014ILOberweis,20141300,42.69498787,2014,1,0,1,2,6.614080216,49.35618629,-1,11.26959963
2014,South Dakota,2014SDPressler,20144100,17.08623824,2014,0,0,1,4,-11.18062512,49.35618629,0,5.937387653
2014,Maine,2014MEBellows,20141902,31.49693382,2014,0,1,0,1,5.897005845,49.35618629,-1,43.27252412
2014,Virginia,2014VAWarner,20144602,49.14993227,2014,0,1,1,4,0.006566926,49.35618629,1,61.20014359
2014,North Carolina,2014NCTillis,20143300,48.82064542,2014,1,0,1,2,-2.997192676,49.35618629,-1,31.77833683
